Bm10212,WBGene00230473,NA
Bm10213,WBGene00230474,NA
Bm10214,WBGene00230475,NA
Bm10215,WBGene00230476,NA
Bm10216,WBGene00230477,NA
Bm10217,WBGene00230478,NA
Bm10218,WBGene00230479,NA
Bm10219,WBGene00230480,NA
Bm10220,WBGene00230481,Bma-rde-1
Bm10221,WBGene00230482,Bma-pyk-2.2
Bm10222,WBGene00230483,Bma-pyk-2.3
Bm10223,WBGene00230484,NA
Bm10224,WBGene00230485,NA
Bm10227,WBGene00230488,Bma-hxk-1.3
Bm10228a,WBGene00230489,NA
Bm10228b,WBGene00230489,NA
Bm10229a,WBGene00230490,NA
Bm10229b,WBGene00230490,NA
Bm10229c,WBGene00230490,NA
Bm10229d,WBGene00230490,NA
Bm10229e,WBGene00230490,NA
Bm10229f,WBGene00230490,NA
Bm1023,WBGene00221284,Bma-mpc-2.1
Bm10232,WBGene00230493,NA
Bm10234,WBGene00230495,NA
Bm10236a,WBGene00230497,NA
Bm10236b,WBGene00230497,NA
Bm10237,WBGene00230498,NA
Bm10239a,WBGene00230500,NA
Bm10239b,WBGene00230500,NA
Bm1024,WBGene00221285,NA
Bm10240a,WBGene00230501,Bma-arp-11
Bm10240b,WBGene00230501,Bma-arp-11
Bm10241a,WBGene00230502,NA
Bm10241b,WBGene00230502,NA
Bm10241c,WBGene00230502,NA
Bm10242,WBGene00230503,NA
Bm10243,WBGene00230504,Bma-nmy-2
Bm10244a,WBGene00230505,NA
Bm10244b,WBGene00230505,NA
Bm10245a,WBGene00230506,NA
Bm10245b,WBGene00230506,NA
Bm10246,WBGene00230507,Bma-heh-1
Bm10247,WBGene00230508,NA
Bm10248a,WBGene00230509,NA
Bm10248b,WBGene00230509,NA
Bm10249,WBGene00230510,NA
Bm1025,WBGene00221286,NA
Bm10250,WBGene00230511,NA
Bm10251,WBGene00230512,NA
Bm10252,WBGene00230513,NA
Bm10254,WBGene00230515,Bma-pole-4
Bm10258,WBGene00230519,NA
Bm10259a,WBGene00230520,NA
Bm10259b,WBGene00230520,NA
Bm10259c,WBGene00230520,NA
Bm10259d,WBGene00230520,NA
Bm1026,WBGene00221287,NA
Bm10260,WBGene00230521,NA
Bm10262a,WBGene00230523,NA
Bm10262b,WBGene00230523,NA
Bm10264a,WBGene00230525,NA
Bm10264b,WBGene00230525,NA
Bm10265,WBGene00230526,NA
Bm10266,WBGene00230527,NA
Bm10267,WBGene00230528,NA
Bm10269,WBGene00230530,NA
Bm1027,WBGene00221288,NA
Bm10270,WBGene00230531,Bma-uri-1
Bm10271,WBGene00230532,NA
Bm10272,WBGene00230533,NA
Bm10273a,WBGene00230534,Bma-mics-1
Bm10273b,WBGene00230534,Bma-mics-1
Bm10273c,WBGene00230534,Bma-mics-1
Bm10274,WBGene00230535,NA
Bm10275,WBGene00230536,NA
Bm10276,WBGene00230537,NA
Bm10277,WBGene00230538,NA
Bm10281,WBGene00230542,NA
Bm10285,WBGene00230546,Bma-ncbp-1.1
Bm10291,WBGene00230552,NA
Bm10292,WBGene00230553,NA
Bm10294,WBGene00230555,NA
Bm10295a,WBGene00230556,Bma-ceh-18.1
Bm10295b,WBGene00230556,Bma-ceh-18.1
Bm10295c,WBGene00230556,Bma-ceh-18.1
Bm10295d,WBGene00230556,Bma-ceh-18.1
Bm10296,WBGene00230557,NA
Bm10297a,WBGene00230558,NA
Bm10297b,WBGene00230558,NA
Bm10298,WBGene00230559,Bma-obr-2
Bm10299a,WBGene00230560,NA
Bm10299b,WBGene00230560,NA
Bm1029a,WBGene00221290,NA
Bm1029b,WBGene00221290,NA
Bm10302,WBGene00230563,NA
Bm10304a,WBGene00230565,NA
Bm10304b,WBGene00230565,NA
Bm10305,WBGene00230566,NA
Bm10306a,WBGene00230567,NA
Bm10306b,WBGene00230567,NA
Bm10307,WBGene00230568,Bma-nipi-3
Bm10308,WBGene00230569,NA
Bm1030a,WBGene00221291,NA
Bm1030b,WBGene00221291,NA
Bm10310,WBGene00230571,NA
Bm10312b,WBGene00230573,Bma-fars-1
Bm10312c,WBGene00230573,Bma-fars-1
Bm10313,WBGene00230574,NA
Bm10315,WBGene00230576,NA
Bm10316a,WBGene00230577,NA
Bm10316b,WBGene00230577,NA
Bm10317,WBGene00230578,NA
Bm1032,WBGene00221293,NA
Bm10320a,WBGene00230581,NA
Bm10320b,WBGene00230581,NA
Bm10321a,WBGene00230582,NA
Bm10321b,WBGene00230582,NA
Bm10322,WBGene00230583,Bma-mec-5
Bm10323,WBGene00230584,NA
Bm10324a,WBGene00230585,NA
Bm10324b,WBGene00230585,NA
Bm10324c,WBGene00230585,NA
Bm10325,WBGene00230586,NA
Bm10326,WBGene00230587,Bma-cdk-1.2
Bm10327,WBGene00230588,NA
Bm10328a,WBGene00230589,NA
Bm10328b,WBGene00230589,NA
Bm10329,WBGene00230590,NA
Bm10330,WBGene00230591,NA
Bm10331,WBGene00230592,NA
Bm10332,WBGene00230593,NA
Bm10335,WBGene00230596,NA
Bm10337,WBGene00230598,NA
Bm10338,WBGene00230599,NA
Bm10339,WBGene00230600,NA
Bm1034,WBGene00221295,NA
Bm10340,WBGene00230601,NA
Bm10343,WBGene00230604,NA
Bm10344,WBGene00230605,NA
Bm10346,WBGene00230607,NA
Bm10347a,WBGene00230608,NA
Bm10347b,WBGene00230608,NA
Bm10348,WBGene00230609,NA
Bm10349,WBGene00230610,Bma-rib-2.2
Bm1035,WBGene00221296,NA
Bm10351,WBGene00230612,NA
Bm10352,WBGene00230613,NA
Bm10353,WBGene00230614,NA
Bm10354,WBGene00230615,NA
Bm10355,WBGene00230616,NA
Bm10356,WBGene00230617,NA
Bm10357a,WBGene00230618,NA
Bm10357b,WBGene00230618,NA
Bm10358,WBGene00230619,NA
Bm10359,WBGene00230620,NA
Bm10361,WBGene00230622,NA
Bm10362,WBGene00230623,NA
Bm10363a,WBGene00230624,NA
Bm10363b,WBGene00230624,NA
Bm10364,WBGene00230625,NA
Bm10365a,WBGene00230626,NA
Bm10365b,WBGene00230626,NA
Bm10366a,WBGene00230627,NA
Bm10366b,WBGene00230627,NA
Bm10367,WBGene00230628,Bma-csn-3
Bm10368,WBGene00230629,NA
Bm1036a,WBGene00221297,NA
Bm1036b,WBGene00221297,NA
Bm10372a,WBGene00230633,NA
Bm10372b,WBGene00230633,NA
Bm10372c,WBGene00230633,NA
Bm10372d,WBGene00230633,NA
Bm10372e,WBGene00230633,NA
Bm10373,WBGene00230634,NA
Bm10375,WBGene00230636,NA
Bm10376,WBGene00230637,NA
Bm10377,WBGene00230638,NA
Bm10378,WBGene00230639,Bma-exc-4
Bm10379,WBGene00230640,Bma-tba-5
Bm10380,WBGene00230641,NA
Bm10381,WBGene00230642,NA
Bm10382,WBGene00230643,NA
Bm10383,WBGene00230644,Bma-lsy-12.1
Bm10384,WBGene00230645,NA
Bm10385,WBGene00230646,NA
Bm10386a,WBGene00230647,NA
Bm10386b,WBGene00230647,NA
Bm10387,WBGene00230648,Bma-npp-24
Bm10388a,WBGene00230649,Bma-btbd-10.2
Bm10388c,WBGene00230649,Bma-btbd-10.2
Bm10389,WBGene00230650,NA
Bm10390a,WBGene00230651,NA
Bm10390b,WBGene00230651,NA
Bm10391,WBGene00230652,Bma-cnnm-2
Bm10392,WBGene00230653,NA
Bm10393,WBGene00230654,NA
Bm10394a,WBGene00230655,NA
Bm10394b,WBGene00230655,NA
Bm10395,WBGene00230656,NA
Bm10396,WBGene00230657,NA
Bm10397,WBGene00230658,NA
Bm10398,WBGene00230659,NA
Bm10399,WBGene00230660,Bma-mys-4
Bm10400a,WBGene00230661,Bma-rict-1.2
Bm10400b,WBGene00230661,Bma-rict-1.2
Bm10401a,WBGene00230662,NA
Bm10401b,WBGene00230662,NA
Bm10402,WBGene00230663,NA
Bm10403,WBGene00230664,NA
Bm10405,WBGene00230666,Bma-lin-31
Bm10406a,WBGene00230667,Bma-enol-1.1
Bm10406b,WBGene00230667,Bma-enol-1.1
Bm10407a,WBGene00230668,NA
Bm10407b,WBGene00230668,NA
Bm10408,WBGene00230669,NA
Bm10409,WBGene00230670,NA
Bm10410,WBGene00230671,NA
Bm10411,WBGene00230672,NA
Bm10412,WBGene00230673,NA
Bm10413a,WBGene00230674,NA
Bm10413b,WBGene00230674,NA
Bm10414,WBGene00230675,NA
Bm10416,WBGene00230677,NA
Bm10417,WBGene00230678,NA
Bm10418,WBGene00230679,NA
Bm10419,WBGene00230680,Bma-ptr-3
Bm10420,WBGene00230681,NA
Bm10424,WBGene00230685,NA
Bm10425,WBGene00230686,NA
Bm10426a,WBGene00230687,NA
Bm10426b,WBGene00230687,NA
Bm10427a,WBGene00230688,Bma-stip-1
Bm10427d,WBGene00230688,Bma-stip-1
Bm10427e,WBGene00230688,Bma-stip-1
Bm10429,WBGene00230690,Bma-ubc-15
Bm1042a,WBGene00221303,NA
Bm1042b,WBGene00221303,NA
Bm1043,WBGene00221304,NA
Bm10430a,WBGene00230691,Bma-crn-5
Bm10430b,WBGene00230691,Bma-crn-5
Bm10431a,WBGene00230692,NA
Bm10431b,WBGene00230692,NA
Bm10432,WBGene00230693,NA
Bm10433,WBGene00230694,NA
Bm10434a,WBGene00230695,NA
Bm10434b,WBGene00230695,NA
Bm10435,WBGene00230696,NA
Bm10436,WBGene00230697,NA
Bm10437,WBGene00230698,NA
Bm10438,WBGene00230699,NA
Bm10439,WBGene00230700,NA
Bm1044,WBGene00221305,NA
Bm10440a,WBGene00230701,Bma-set-11
Bm10440b,WBGene00230701,Bma-set-11
Bm10441a,WBGene00230702,NA
Bm10441b,WBGene00230702,NA
Bm10442,WBGene00230703,Bma-catp-4
Bm10443,WBGene00230704,NA
Bm10444,WBGene00230705,NA
Bm10445,WBGene00230706,NA
Bm10447,WBGene00230708,NA
Bm10448,WBGene00230709,Bma-zipt-2.3
Bm10449,WBGene00230710,NA
Bm1045,WBGene00221306,NA
Bm10450,WBGene00230711,NA
Bm10451,WBGene00230712,NA
Bm10452,WBGene00230713,Bma-npp-22
Bm10453,WBGene00230714,NA
Bm10454,WBGene00230715,NA
Bm10455,WBGene00230716,NA
Bm10456,WBGene00230717,NA
Bm10457,WBGene00230718,NA
Bm10458,WBGene00230719,NA
Bm1046,WBGene00221307,NA
Bm10460,WBGene00230721,NA
Bm10461,WBGene00230722,Bma-alt-3.1
Bm10463,WBGene00230724,NA
Bm10465,WBGene00230726,NA
Bm10467,WBGene00230728,NA
Bm10468,WBGene00230729,NA
Bm10469,WBGene00230730,NA
Bm10474a,WBGene00230735,NA
Bm10474b,WBGene00230735,NA
Bm10476,WBGene00230737,NA
Bm10478a,WBGene00230739,NA
Bm10478b,WBGene00230739,NA
Bm10479,WBGene00230740,NA
Bm10480,WBGene00230741,NA
Bm10481,WBGene00230742,NA
Bm10482,WBGene00230743,Bma-lsy-12.2
Bm10483,WBGene00230744,NA
Bm10484,WBGene00230745,NA
Bm10485a,WBGene00230746,NA
Bm10485b,WBGene00230746,NA
Bm10487a,WBGene00230748,NA
Bm10487b,WBGene00230748,NA
Bm10489a,WBGene00230750,NA
Bm10489b,WBGene00230750,NA
Bm1049,WBGene00221310,NA
Bm10491,WBGene00230752,NA
Bm10492,WBGene00230753,NA
Bm10493,WBGene00230754,NA
Bm10496,WBGene00230757,NA
Bm10498,WBGene00230759,NA
Bm1050,WBGene00221311,NA
Bm10500a,WBGene00230761,NA
Bm10500b,WBGene00230761,NA
Bm10502,WBGene00230763,NA
Bm10503,WBGene00230764,NA
Bm10505,WBGene00230766,NA
Bm10506,WBGene00230767,NA
Bm10507,WBGene00230768,NA
Bm10509d,WBGene00230770,Bma-rtfo-1.2
Bm10509e,WBGene00230770,Bma-rtfo-1.2
Bm10510,WBGene00230771,NA
Bm10512a,WBGene00230773,NA
Bm10512b,WBGene00230773,NA
Bm10513,WBGene00230774,NA
Bm10514,WBGene00230775,NA
Bm10515,WBGene00230776,NA
Bm10516,WBGene00230777,NA
Bm10517,WBGene00230778,NA
Bm10518,WBGene00230779,NA
Bm10519,WBGene00230780,NA
Bm1051a,WBGene00221312,NA
Bm1051b,WBGene00221312,NA
Bm1051c,WBGene00221312,NA
Bm10520,WBGene00230781,Bma-hex-2
Bm10521,WBGene00230782,NA
Bm10523,WBGene00230784,NA
Bm10524,WBGene00230785,NA
Bm10525a,WBGene00230786,NA
Bm10525b,WBGene00230786,NA
Bm10526,WBGene00230787,NA
Bm10527,WBGene00230788,NA
Bm10528,WBGene00230789,Bma-ssna-1
Bm10529a,WBGene00230790,NA
Bm10529b,WBGene00230790,NA
Bm10530,WBGene00230791,NA
Bm10531a,WBGene00230792,NA
Bm10531b,WBGene00230792,NA
Bm10532,WBGene00230793,NA
Bm10533,WBGene00230794,NA
Bm10534,WBGene00230795,NA
Bm10535,WBGene00230796,Bma-dnj-22
Bm10536a,WBGene00230797,NA
Bm10536b,WBGene00230797,NA
Bm10537,WBGene00230798,NA
Bm10540a,WBGene00230801,NA
Bm10540b,WBGene00230801,NA
Bm10542a,WBGene00230803,NA
Bm10542b,WBGene00230803,NA
Bm10544a,WBGene00230805,Bma-unc-34
Bm10544b,WBGene00230805,Bma-unc-34
Bm10544c,WBGene00230805,Bma-unc-34
Bm10546a,WBGene00230807,NA
Bm10546b,WBGene00230807,NA
Bm10547,WBGene00230808,Bma-lmtr-3
Bm10548a,WBGene00230809,NA
Bm10548b,WBGene00230809,NA
Bm10549,WBGene00230810,NA
Bm10550,WBGene00230811,NA
Bm10555a,WBGene00230816,NA
Bm10555b,WBGene00230816,NA
Bm10556a,WBGene00230817,NA
Bm10556b,WBGene00230817,NA
Bm10557,WBGene00230818,NA
Bm10558,WBGene00230819,NA
Bm10559,WBGene00230820,NA
Bm1056,WBGene00221317,NA
Bm10560a,WBGene00230821,NA
Bm10560b,WBGene00230821,NA
Bm10561a,WBGene00230822,Bma-tbcb-1
Bm10561b,WBGene00230822,Bma-tbcb-1
Bm10562,WBGene00230823,Bma-pcm-1.1
Bm10563,WBGene00230824,NA
Bm10564,WBGene00230825,NA
Bm10565,WBGene00230826,NA
Bm10566a,WBGene00230827,NA
Bm10566b,WBGene00230827,NA
Bm10567,WBGene00230828,NA
Bm10568,WBGene00230829,Bma-tsen-2
Bm10569,WBGene00230830,NA
Bm10570,WBGene00230831,NA
Bm10571,WBGene00230832,NA
Bm10573a,WBGene00230834,NA
Bm10573b,WBGene00230834,NA
Bm10574,WBGene00230835,NA
Bm10575,WBGene00230836,NA
Bm10576a,WBGene00230837,NA
Bm10576b,WBGene00230837,NA
Bm10577,WBGene00230838,NA
Bm10578a,WBGene00230839,Bma-rde-12.2
Bm10578b,WBGene00230839,Bma-rde-12.2
Bm10579,WBGene00230840,NA
Bm1058,WBGene00221319,NA
Bm10580a,WBGene00230841,NA
Bm10580b,WBGene00230841,NA
Bm10580c,WBGene00230841,NA
Bm10580d,WBGene00230841,NA
Bm10580e,WBGene00230841,NA
Bm10581a,WBGene00230842,NA
Bm10581b,WBGene00230842,NA
Bm10582,WBGene00230843,NA
Bm10583,WBGene00230844,Bma-cpg-4.3
Bm10584,WBGene00230845,NA
Bm10586,WBGene00230847,NA
Bm10587,WBGene00230848,NA
Bm10589,WBGene00230850,Bma-prom-1.1
Bm10591a,WBGene00230852,NA
Bm10591b,WBGene00230852,NA
Bm10591c,WBGene00230852,NA
Bm10591d,WBGene00230852,NA
Bm10593,WBGene00230854,NA
Bm10594a,WBGene00230855,NA
Bm10594b,WBGene00230855,NA
Bm10596a,WBGene00230857,NA
Bm10596b,WBGene00230857,NA
Bm10597a,WBGene00230858,Bma-hsp-17.2
Bm10597b,WBGene00230858,Bma-hsp-17.2
Bm10598a,WBGene00230859,NA
Bm10598b,WBGene00230859,NA
Bm10599a,WBGene00230860,NA
Bm10599b,WBGene00230860,NA
Bm10601a,WBGene00230862,NA
Bm10601b,WBGene00230862,NA
Bm10601c,WBGene00230862,NA
Bm10601d,WBGene00230862,NA
Bm10602,WBGene00230863,NA
Bm10604,WBGene00230865,NA
Bm10605,WBGene00230866,NA
Bm10606,WBGene00230867,NA
Bm10607,WBGene00230868,NA
Bm10608,WBGene00230869,NA
Bm10609,WBGene00230870,NA
Bm1061,WBGene00221322,NA
Bm10610,WBGene00230871,NA
Bm10611,WBGene00230872,Bma-adal-1.2
Bm10612,WBGene00230873,NA
Bm10613a,WBGene00230874,NA
Bm10613b,WBGene00230874,NA
Bm10615,WBGene00230876,NA
Bm10616,WBGene00230877,NA
Bm10620,WBGene00230881,NA
Bm10621,WBGene00230882,NA
Bm10623,WBGene00230884,NA
Bm10625,WBGene00230886,NA
Bm10626,WBGene00230887,NA
Bm10627,WBGene00230888,NA
Bm10628,WBGene00230889,Bma-zfp-2
Bm1062a,WBGene00221323,NA
Bm1062b,WBGene00221323,NA
Bm1063,WBGene00221324,NA
Bm10630,WBGene00230891,Bma-tre-3.2
Bm10631,WBGene00230892,NA
Bm10632,WBGene00230893,NA
Bm10633,WBGene00230894,NA
Bm10634a,WBGene00230895,NA
Bm10634b,WBGene00230895,NA
Bm10635,WBGene00230896,NA
Bm10636,WBGene00230897,Bma-tres-1
Bm10638,WBGene00230899,NA
Bm10639,WBGene00230900,NA
Bm1064,WBGene00221325,NA
Bm10640a,WBGene00230901,NA
Bm10640b,WBGene00230901,NA
Bm10644,WBGene00230905,NA
Bm10645,WBGene00230906,NA
Bm10646,WBGene00230907,Bma-fog-3.4
Bm10647,WBGene00230908,NA
Bm10649,WBGene00230910,Bma-fog-3.3
Bm10650,WBGene00230911,NA
Bm10651,WBGene00230912,NA
Bm10652,WBGene00230913,NA
Bm10653,WBGene00230914,NA
Bm10655,WBGene00230916,Bma-nex-3
Bm10657,WBGene00230918,NA
Bm10658,WBGene00230919,NA
Bm10659,WBGene00230920,NA
Bm10660,WBGene00230921,NA
Bm10661,WBGene00230922,NA
Bm10662,WBGene00230923,NA
Bm10664,WBGene00230925,NA
Bm10667,WBGene00230928,NA
Bm10668,WBGene00230929,NA
Bm10669a,WBGene00230930,NA
Bm10669b,WBGene00230930,NA
Bm1067,WBGene00221328,NA
Bm10670,WBGene00230931,NA
Bm10673a,WBGene00230934,NA
Bm10673b,WBGene00230934,NA
Bm10674,WBGene00230935,NA
Bm10675a,WBGene00230936,NA
Bm10675b,WBGene00230936,NA
Bm10675c,WBGene00230936,NA
Bm10675d,WBGene00230936,NA
Bm10676a,WBGene00230937,NA
Bm10676b,WBGene00230937,NA
Bm10677,WBGene00230938,NA
Bm10679a,WBGene00230940,Bma-rpn-6.2
Bm10679b,WBGene00230940,Bma-rpn-6.2
Bm10680,WBGene00230941,NA
Bm10681,WBGene00230942,NA
Bm10683,WBGene00230944,NA
Bm10684,WBGene00230945,NA
Bm10685a,WBGene00230946,NA
Bm10685b,WBGene00230946,NA
Bm10686a,WBGene00230947,NA
Bm10686b,WBGene00230947,NA
Bm10686c,WBGene00230947,NA
Bm10687,WBGene00230948,NA
Bm10688a,WBGene00230949,NA
Bm10688b,WBGene00230949,NA
Bm1068a,WBGene00221329,NA
Bm1068b,WBGene00221329,NA
Bm10690a,WBGene00230951,NA
Bm10690b,WBGene00230951,NA
Bm10691,WBGene00230952,NA
Bm10694,WBGene00230955,NA
Bm10695a,WBGene00230956,Bma-akap-1
Bm10695b,WBGene00230956,Bma-akap-1
Bm10695c,WBGene00230956,Bma-akap-1
Bm10696,WBGene00230957,NA
Bm10697,WBGene00230958,NA
Bm10698,WBGene00230959,NA
Bm10699,WBGene00230960,NA
Bm10700,WBGene00230961,NA
Bm10702,WBGene00230963,NA
Bm10703,WBGene00230964,NA
Bm10708,WBGene00230969,Bma-ztf-18.2
Bm10709a,WBGene00230970,NA
Bm10709b,WBGene00230970,NA
Bm10711a,WBGene00230972,NA
Bm10711b,WBGene00230972,NA
Bm10713,WBGene00230974,NA
Bm10714,WBGene00230975,NA
Bm10715,WBGene00230976,NA
Bm10716,WBGene00230977,NA
Bm10717,WBGene00230978,NA
Bm10718,WBGene00230979,NA
Bm10719,WBGene00230980,NA
Bm1071a,WBGene00221332,NA
Bm1071b,WBGene00221332,NA
Bm10720,WBGene00230981,Bma-hrpf-2.2
Bm10722,WBGene00230983,NA
Bm10724,WBGene00230985,NA
Bm10725,WBGene00230986,NA
Bm10726,WBGene00230987,NA
Bm10727,WBGene00230988,NA
Bm10728,WBGene00230989,NA
Bm1072a,WBGene00221333,NA
Bm1072b,WBGene00221333,NA
Bm1073,WBGene00221334,NA
Bm10731,WBGene00230992,NA
Bm10733,WBGene00230994,NA
Bm10734,WBGene00230995,NA
Bm10735,WBGene00230996,NA
Bm10738,WBGene00230999,NA
Bm10739a,WBGene00231000,Bma-cht-1.4
Bm10739b,WBGene00231000,Bma-cht-1.4
Bm10739c,WBGene00231000,Bma-cht-1.4
Bm1074,WBGene00221335,NA
Bm10741,WBGene00231002,NA
Bm10742,WBGene00231003,NA
Bm10745,WBGene00231006,NA
Bm10746,WBGene00231007,Bma-smp-1
