"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"WBGene00227923",247.458112240681,6.68986900635485,0.510689280773477,13.0996855783277,3.30624474790052e-39,3.68940681046543e-37,"yes"
"WBGene00235135",753.560245016785,5.3494581332139,0.409395653215815,13.0667194221378,5.10186950078713e-39,5.61619310181243e-37,"yes"
"WBGene00223095",382.625337964957,-6.88004967477383,0.529873267040546,-12.9843305989003,1.50145160019919e-38,1.63077663136302e-36,"yes"
"WBGene00227681",481.109537087034,4.03970351608054,0.313095565807963,12.9024616035549,4.35945492991795e-38,4.67264734988311e-36,"yes"
"WBGene00233153",3561.0379103721,-7.60276182909032,0.591151128284104,-12.8609444612892,7.46588340682275e-38,7.89832288726989e-36,"yes"
"WBGene00224275",500.238663758691,-6.46553922912065,0.503381522360737,-12.8442124748617,9.26903677486357e-38,9.68020173949214e-36,"yes"
"WBGene00226625",1329.22142206494,4.37442611837408,0.341280287886207,12.8176934726234,1.30525818752451e-37,1.34590293614869e-35,"yes"
"WBGene00228897",735.523432152726,-8.61789679770642,0.6727706895204,-12.8095604222144,1.44953374948798e-37,1.47598774041614e-35,"yes"
"WBGene00224213",1186.89148382011,3.74951313100217,0.293017226269808,12.7962208186001,1.72126075289057e-37,1.73103581395637e-35,"yes"
"WBGene00222327",5344.61351079891,3.96159539317753,0.310921626646207,12.7414597559834,3.4782520096605e-37,3.45534644764566e-35,"yes"
"WBGene00223874",1204.78217494816,5.22288380936803,0.410004499553714,12.738601198409,3.60805799064715e-37,3.54111330021827e-35,"yes"
"WBGene00220890",309.00700834836,4.7528318768898,0.37323900712009,12.734017040616,3.82634694216011e-37,3.71064549890908e-35,"yes"
"WBGene00224439",1115.36228417279,4.46655175295617,0.351282413389086,12.7149882337234,4.88183010161104e-37,4.67851623620277e-35,"yes"
"WBGene00223098",496.956276681188,-6.87988400684891,0.542735490565421,-12.6763112537222,8.00094258932719e-37,7.57856724798364e-35,"yes"
"WBGene00227129",352.122647382473,-4.41366786131194,0.348987956461788,-12.6470492164253,1.16155999532053e-36,1.08759399102081e-34,"yes"
"WBGene00228981",626.033777169975,-8.39761990723151,0.664871832283225,-12.6304341671287,1.4348436481667e-36,1.32820867704158e-34,"yes"
"WBGene00223893",471.054708249829,3.76840903108549,0.298430551643418,12.6274237350478,1.49079553922594e-36,1.36449668118365e-34,"yes"
"WBGene00226528",1217.95568245052,3.99554782734025,0.316589595253887,12.6205910972407,1.62596229114183e-36,1.47167653596015e-34,"yes"
"WBGene00223031",998.776519693658,-4.79350329616845,0.387013977185759,-12.3858660894505,3.11701553874338e-35,2.79024270094545e-33,"yes"
"WBGene00225062",2824.18266034269,3.81024564781887,0.30981189593313,12.2985776138218,9.21831388119754e-35,8.16221574741686e-33,"yes"
"WBGene00226903",449.089258777698,4.59855811895869,0.374958806442564,12.2641688632084,1.41052149297615e-34,1.23549549266491e-32,"yes"
"WBGene00227157",1922.72740830904,3.28900265670149,0.268282612474238,12.2594700654233,1.49474192892516e-34,1.29533699500259e-32,"yes"
"WBGene00230512",615.469728087372,5.39519291037962,0.441507228214158,12.2199424281285,2.43256914126219e-34,2.08586402365492e-32,"yes"
"WBGene00225650",2587.94517695607,4.18974557462803,0.344250515044017,12.1706297929353,4.45630793686624e-34,3.78136296392838e-32,"yes"
"WBGene00222464",287.695532741103,-4.5989002622303,0.377941144268969,-12.1682974504554,4.58547231578623e-34,3.850851287051e-32,"yes"
"WBGene00225133",259.985302486542,7.32778165757111,0.603780877315811,12.1364917851452,6.76654789247609e-34,5.62452031960308e-32,"yes"
"WBGene00229597",363.380358440102,3.65136143923168,0.302419523688506,12.0738284178789,1.452177685151e-33,1.19489287103435e-31,"yes"
"WBGene00226104",1211.51835877697,3.7154843672752,0.308545260917091,12.0419427484695,2.138591072893e-33,1.74209628797864e-31,"yes"
"WBGene00223827",290.362683398534,-4.7754921132213,0.396708077994809,-12.037799021788,2.24875503155541e-33,1.81369886010399e-31,"yes"
"WBGene00230202",1673.86301792307,-4.86271598309599,0.4045981900424,-12.0186300946784,2.83634732176967e-33,2.26518483167998e-31,"yes"
"WBGene00231888",1406.22736808644,-6.33460333415341,0.528760624738364,-11.980096546122,4.51797231058721e-33,3.57314586815956e-31,"yes"
"WBGene00304774",450.148003162232,6.03508785162269,0.504345460019173,11.9661786018521,5.34334308314651e-33,4.18527622647226e-31,"yes"
"WBGene00225882",404.242071216374,4.63504672935031,0.387727201329812,11.9544017377507,6.15754136844877e-33,4.77707923689368e-31,"yes"
"WBGene00225880",365.510396323186,-5.67430447393889,0.474695787352625,-11.9535597852773,6.22026016402818e-33,4.78021125435599e-31,"yes"
"WBGene00225903",294.796485207051,4.18746825557516,0.351552062999618,11.9113744344026,1.03260970964636e-32,7.86134457456004e-31,"yes"
"WBGene00233138",178.147897405572,4.43447299275536,0.373190084682964,11.8826120381054,1.45740861348279e-32,1.09926394124359e-30,"yes"
"WBGene00221056",1168.00246531062,5.91497926324689,0.498168622421045,11.8734480596163,1.62624046372009e-32,1.21535365297833e-30,"yes"
"WBGene00224105",263.241429138561,4.72618746740484,0.398822241154723,11.8503608367501,2.14266187256777e-32,1.58673851035791e-30,"yes"
"WBGene00234088",804.494154027445,3.49467165590864,0.294944947412727,11.8485557612161,2.18931416177345e-32,1.60668046502761e-30,"yes"
"WBGene00223896",232.973648638059,3.96652608177294,0.335471398397901,11.8237384787965,2.94290489184471e-32,2.14043779008634e-30,"yes"
"WBGene00222215",292.94232629626,4.4782562821689,0.379841317656335,11.7898082014886,4.40543153472711e-32,3.17580931698115e-30,"yes"
"WBGene00226634",1133.21263530221,-10.3360304117268,0.876847036225263,-11.7877234964748,4.51582863324841e-32,3.22683684617908e-30,"yes"
"WBGene00227382",413.159906463581,-5.58912947928763,0.477143790788579,-11.7137214969316,1.08414337691326e-31,7.67950604203079e-30,"yes"
"WBGene00223608",262.549711605653,-5.61101077472377,0.479130936510021,-11.7108087730553,1.12204166929687e-31,7.87944089490718e-30,"yes"
"WBGene00221385",169.673657815271,5.71328920947043,0.487932444279186,11.7091808024994,1.14379369259977e-31,7.96354138454509e-30,"yes"
"WBGene00227152",274.720103636068,-4.88362249501569,0.417221000306033,-11.7051214858157,1.19987264949333e-31,8.28318864641752e-30,"yes"
"WBGene00223012",3226.17970457164,-4.02764048627891,0.34511363170146,-11.6704763773661,1.80410172811995e-31,1.23497585523236e-29,"yes"
"WBGene00233771",5097.42477061459,-5.13830569837525,0.441123286485574,-11.6482304512013,2.34272978615759e-31,1.59032306983665e-29,"yes"
"WBGene00225119",537.084161868864,-7.61750515762223,0.654038987387544,-11.6468670897574,2.3805035234131e-31,1.60261005799365e-29,"yes"
"WBGene00222756",1331.70784851253,4.54502172585618,0.390472326935268,11.639804955012,2.58606325719105e-31,1.72672715517035e-29,"yes"
"WBGene00223709",237.162537262792,-5.32239568838014,0.458758389547985,-11.6017402834296,4.03782589095586e-31,2.67415688680703e-29,"yes"
"WBGene00223802",1096.79848963147,-10.2351176679178,0.882452290000403,-11.598494087327,4.19393102197715e-31,2.75514210524402e-29,"yes"
"WBGene00227902",235.870424038918,-4.89420260244077,0.422358378097827,-11.5877957115063,4.75204892670369e-31,3.09681524455426e-29,"yes"
"WBGene00228651",332.031395246962,3.68877822374333,0.318510002128728,11.5813575683331,5.12282888315983e-31,3.31194953033492e-29,"yes"
"WBGene00226235",1427.93561285152,-4.35124583199009,0.37649797685734,-11.5571559462558,6.79212140505378e-31,4.35658432799749e-29,"yes"
"WBGene00230619",408.114343274435,-7.80664031391761,0.676432678314119,-11.5408976594303,8.20643102184143e-31,5.22262399249378e-29,"yes"
"WBGene00227460",318.416371100271,3.86134658024374,0.336985692409279,11.458488200603,2.13203784941791e-30,1.34632405591925e-28,"yes"
"WBGene00222472",1443.23396122027,3.98415888254242,0.348269113097433,11.4398858029876,2.64233097649693e-30,1.65572524111877e-28,"yes"
"WBGene00228559",230.427565658937,4.08976474208002,0.357531345228841,11.4388984257096,2.67257255272914e-30,1.6618912988192e-28,"yes"
"WBGene00222218",243.156215081769,4.15124525959431,0.362941211660083,11.4377897197362,2.70693980250725e-30,1.67050997206243e-28,"yes"
"WBGene00231334",609.263807290369,-8.78503435171217,0.769603569766661,-11.4150124776263,3.51853474384689e-30,2.1550363927351e-28,"yes"
"WBGene00227180",571.849708142765,4.59617700350566,0.403807235626891,11.3821066043314,5.13442685157973e-30,3.12127172634093e-28,"yes"
"WBGene00232623",277.920344183421,4.08380586604072,0.358830139627135,11.3808886574697,5.20664502774731e-30,3.14172817748367e-28,"yes"
"WBGene00224122",2300.17989256005,3.28497225254758,0.289025036511761,11.3657013668915,6.19647567839965e-30,3.71150668207673e-28,"yes"
"WBGene00269367",404.731831930733,4.41604590073511,0.388821382249313,11.3575181364474,6.80504919229774e-30,4.04627231536185e-28,"yes"
"WBGene00222411",670.738018065453,-4.00430430524778,0.352976671787785,-11.3443879590298,7.9077583158691e-30,4.66786951022244e-28,"yes"
"WBGene00224553",541.476627429934,-3.338332128384,0.294332660978045,-11.3420376702027,8.12307083890197e-30,4.76047014774787e-28,"yes"
"WBGene00229998",414.890596001501,3.26657083112475,0.28827908142365,11.3312794497366,9.18530835103919e-30,5.34453727339752e-28,"yes"
"WBGene00233602",452.74870837159,4.41253384769978,0.391608267792653,11.2677239236331,1.89402799048732e-29,1.09423773124182e-27,"yes"
"WBGene00229825",221.432297717212,4.37226893924859,0.388385116929047,11.2575604694125,2.12561639345236e-29,1.21938529162415e-27,"yes"
"WBGene00224618",967.845622178471,3.76669923971962,0.335048198189639,11.2422608450729,2.52823270690928e-29,1.44020864548832e-27,"yes"
"WBGene00226345",769.250006010315,-5.46864297160499,0.487464137959533,-11.2185544448379,3.30630666517239e-29,1.87035931211766e-27,"yes"
"WBGene00229715",456.902760609077,-5.29636421895893,0.472244752575327,-11.215295014028,3.43040620516107e-29,1.92717854808566e-27,"yes"
"WBGene00226036",281.010741341556,-7.7909270663104,0.695684943442072,-11.1989301188019,4.12687206740759e-29,2.30256848363714e-27,"yes"
"WBGene00228190",194.389329022608,-4.66145180301712,0.419556205418147,-11.1104346517085,1.11614895412367e-28,6.18513563285128e-27,"yes"
"WBGene00232682",1258.03576741936,3.25127065179183,0.293170717152241,11.0900252364,1.40248193373291e-28,7.71933637310021e-27,"yes"
"WBGene00226617",661.683563641138,3.01143206852527,0.272303952726368,11.0590831986614,1.98112114756103e-28,1.08310153476726e-26,"yes"
"WBGene00223220",268.671563983473,-4.01414321756793,0.363314082212226,-11.0486860105332,2.22446853985316e-28,1.20803471504292e-26,"yes"
"WBGene00231007",200.464683820703,4.02918162461259,0.364901034177021,11.0418476442518,2.40045661033841e-28,1.29497480449117e-26,"yes"
"WBGene00230716",221.7454444412,-5.48981801820248,0.497494051709776,-11.0349420246035,2.59218632035085e-28,1.38920722141961e-26,"yes"
"WBGene00222763",378.903220232265,-4.16120650279266,0.377595775928989,-11.0202676196654,3.0515048395393e-28,1.62467702110374e-26,"yes"
"WBGene00228458",530.875959412558,3.70271926760783,0.336950359715244,10.9889162033749,4.32083263881431e-28,2.28555212180399e-26,"yes"
"WBGene00229592",220.803783307646,-4.61088455221738,0.419674842598678,-10.9868023626725,4.42320269626777e-28,2.31635176808219e-26,"yes"
"WBGene00225490",1183.93070732291,3.41152641346634,0.310518643478372,10.9865429503719,4.43593022122295e-28,2.31635176808219e-26,"yes"
"WBGene00223568",913.013133276618,-6.53810981226251,0.596723619474551,-10.9566801093271,6.17222389204097e-28,3.20247998882584e-26,"yes"
"WBGene00223580",316.872325843279,3.37193862109063,0.307873721461451,10.9523430745707,6.47506651841873e-28,3.33834758601512e-26,"yes"
"WBGene00228988",287.707329551263,-3.75247029642622,0.342654607574375,-10.9511741954666,6.55917729353034e-28,3.36044391403133e-26,"yes"
"WBGene00227292",314.23607842174,5.18657151218687,0.475470834972771,10.9082852841729,1.05222319850533e-27,5.35713135939027e-26,"yes"
"WBGene00234347",10481.2922250567,3.137944196884,0.288002192192389,10.8955566379433,1.21024236890934e-27,6.12337536468041e-26,"yes"
"WBGene00225097",487.026405865221,3.11390899456576,0.285831561224239,10.894209796947,1.22828138081742e-27,6.17628402971526e-26,"yes"
"WBGene00222058",47570.4651391434,3.22044203104893,0.295896026587024,10.8836947497901,1.37859354369684e-27,6.88958466684323e-26,"yes"
"WBGene00233267",180.491858577723,4.97711616941928,0.458074428303768,10.8653001824384,1.68667569683328e-27,8.3778416014658e-26,"yes"
"WBGene00222424",112.601383919488,5.36192854757537,0.494004549183323,10.8540064184421,1.90871254029476e-27,9.4232559716613e-26,"yes"
"WBGene00229353",481.882141233826,-6.11925169760594,0.565366739569189,-10.8235084756999,2.66380768735825e-27,1.30719141091688e-25,"yes"
"WBGene00233857",139.482322097926,6.2289680569573,0.576085553097399,10.8125746661524,3.00126267131565e-27,1.46396920482259e-25,"yes"
"WBGene00226961",835.338248846688,3.05423875173638,0.283382321158876,10.7778027198248,4.38228740615366e-27,2.12488769110284e-25,"yes"
"WBGene00221559",134.735864146107,5.52047262931227,0.512678605518045,10.7679013126245,4.87998004986896e-27,2.35220813528003e-25,"yes"
"WBGene00223242",183.329486069941,-6.26835128667298,0.583780801919733,-10.7375084382012,6.78508195013043e-27,3.25125162151544e-25,"yes"
"WBGene00233028",3512.79772027467,3.66171081429543,0.3413749136512,10.7263617444274,7.6551093443029e-27,3.64669711805213e-25,"yes"
"WBGene00228208",1067.61058292511,4.92948783068614,0.462203550638603,10.6651881489775,1.48098999462839e-26,7.01223234252198e-25,"yes"
"WBGene00228105",2943.93009202362,2.69379976664743,0.252590934994854,10.6646731669223,1.48921703321422e-26,7.01223234252198e-25,"yes"
"WBGene00226009",190.001671213784,-5.37182780047499,0.508590843527253,-10.5621795375228,4.46179800289436e-26,2.08883945583778e-24,"yes"
"WBGene00223027",258.545438733276,5.45710910046741,0.51775711706735,10.5399016654319,5.6558005396559e-26,2.63269435405925e-24,"yes"
"WBGene00225649",176.288439682965,-6.41775098759736,0.608963220301797,-10.5388154385035,5.72150043228107e-26,2.648144461441e-24,"yes"
"WBGene00223221",309.002708608596,-8.48290179316185,0.807176595065061,-10.5093505498361,7.82304107097739e-26,3.6003668115357e-24,"yes"
"WBGene00229369",471.018172671718,-8.69711209004642,0.828440555824353,-10.4981727764308,8.80683151264077e-26,4.03036233157144e-24,"yes"
"WBGene00224620",235.175003517175,4.8491538821602,0.461992095597417,10.4961836541589,8.99432747224379e-26,4.09317271446357e-24,"yes"
"WBGene00228562",275.857397925398,3.57122523651101,0.340840946924125,10.4776884019924,1.09384659783463e-25,4.95026354775604e-24,"yes"
"WBGene00268475",216.897052985458,4.94153023507887,0.473541557579041,10.4352620292551,1.71140929975662e-25,7.70228737890465e-24,"yes"
"WBGene00229189",277.060210089669,3.67162636941741,0.352010649282059,10.4304411724641,1.80050363982883e-25,8.05873771980529e-24,"yes"
"WBGene00224647",871.535741633898,3.74209695409471,0.359321285660199,10.4143481152784,2.13253518703715e-25,9.49269488175114e-24,"yes"
"WBGene00224467",1622.44420509991,3.04548790051792,0.293024323109578,10.3932938678918,2.66004768972023e-25,1.1776493739381e-23,"yes"
"WBGene00226480",1352.03971998268,-3.33344690384941,0.322324991843001,-10.3418816046168,4.55504724116476e-25,2.00569809873125e-23,"yes"
"WBGene00230511",151.758931278789,4.91640170401065,0.475923758778504,10.3302296078451,5.14373117142718e-25,2.2527330173358e-23,"yes"
"WBGene00225813",4767.83619179657,4.22579600044633,0.410237134426532,10.3008617353803,6.9832900106926e-25,3.04202569128887e-23,"yes"
"WBGene00225048",152.856117904977,-5.4437846760872,0.528621214098285,-10.2980821255407,7.18800512962127e-25,3.11454732903696e-23,"yes"
"WBGene00222931",296.030637551079,5.53224164735313,0.53736684540817,10.2950929976913,7.41478935536156e-25,3.19581344385054e-23,"yes"
"WBGene00227683",120.77454497978,6.67436177815349,0.648414120521648,10.2933627860911,7.5492845988406e-25,3.23665643906082e-23,"yes"
"WBGene00229316",349.488725971953,-5.68659812195702,0.553279833113357,-10.2779783061277,8.85658447360183e-25,3.77726372366285e-23,"yes"
"WBGene00226586",376.361640610616,4.62440924366418,0.450240118158214,10.2709844306659,9.52279132718288e-25,4.04024261204332e-23,"yes"
"WBGene00233589",4083.36734851419,2.78588651416469,0.272110509455125,10.2380702595543,1.33879985028124e-24,5.65070651833729e-23,"yes"
"WBGene00222728",706.714091273198,2.779964046264,0.271574578225444,10.2364664042901,1.36117253597218e-24,5.7155213804275e-23,"yes"
"WBGene00226489",139.504333777186,5.28373707463955,0.516550598604949,10.2288857837148,1.47203210192273e-24,6.14931974475004e-23,"yes"
"WBGene00227251",2582.63373727599,2.61969832904866,0.256488578059155,10.2137036622522,1.72164967908318e-24,7.15538688051613e-23,"yes"
"WBGene00229571",251.196734687314,6.31796813042295,0.618654715355505,10.2124302516508,1.74440020675453e-24,7.21313912904689e-23,"yes"
"WBGene00227862",349.175322048341,3.16877451274366,0.310501750329887,10.2053354268601,1.8767156196321e-24,7.72107345329449e-23,"yes"
"WBGene00222780",306.595404279132,-8.04250171262988,0.790067986458001,-10.1795058785835,2.44801247105887e-24,1.00208590900731e-22,"yes"
"WBGene00226805",1576.91892909216,3.01378037259771,0.296543940308324,10.1630145248094,2.89969554920408e-24,1.18104599719082e-22,"yes"
"WBGene00224221",184.688927355442,-4.45546758597198,0.438670930301036,-10.156742282682,3.09236725527024e-24,1.25325490852892e-22,"yes"
"WBGene00225037",418.328255385816,-7.90025080766002,0.777960557374566,-10.155078856853,3.14555787888203e-24,1.26850071689965e-22,"yes"
"WBGene00223751",206.908088277192,-6.04813846044305,0.596049029529507,-10.1470485829281,3.41536203867558e-24,1.3705191707907e-22,"yes"
"WBGene00228639",750.775359065266,-4.62500365826653,0.456338444403125,-10.1350296364267,3.86256428392608e-24,1.54237493415989e-22,"yes"
